repo,skill_id,name,description,version,path,classification,category,has_frontmatter,body_length,keep,notes
CCPI,analyzing-dependencies,Analyzing Dependencies,"This skill analyzes project dependencies for security vulnerabilities, outdated packages, and license compliance issues. It helps identify potential risks in your project's dependencies using the depe",,backups/plugin-enhancements/plugin-backups/dependency-checker_20251019_122217/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2818,,
CCPI,analyzing-dependencies,Analyzing Dependencies,"This skill analyzes project dependencies for security vulnerabilities, outdated packages, and license compliance issues. It helps identify potential risks in your project's dependencies using the depe",,backups/plugin-enhancements/plugin-backups/dependency-checker_20251019_131744/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2818,,
CCPI,analyzing-dependencies,Analyzing Dependencies,"This skill analyzes project dependencies for security vulnerabilities, outdated packages, and license compliance issues. It helps identify potential risks in your project's dependencies using the depe",,backups/plugin-enhancements/plugin-backups/dependency-checker_20251019_233852/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2818,,
CCPI,orchestrating-deployment-pipelines,Orchestrating Deployment Pipelines,"This skill orchestrates complex, multi-stage deployment pipelines. It generates production-ready configurations and setup code based on user-specified requirements and infrastructure. Use this skill w",,backups/plugin-enhancements/plugin-backups/deployment-pipeline-orchestrator_20251020_070554/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2157,,
CCPI,managing-deployment-rollbacks,Managing Deployment Rollbacks,This skill manages and executes deployment rollbacks with safety checks. It helps ensure smooth recovery from failed deployments by automating the rollback process. Use this skill when a deployment ha,,backups/plugin-enhancements/plugin-backups/deployment-rollback-manager_20251020_070125/skills/skill-adapter/SKILL.md,BACKUP,,Yes,1972,,
CCPI,generating-conventional-commits,Generating Conventional Commits,Generates conventional commit messages using AI. It analyzes code changes and suggests a commit message adhering to the conventional commits specification. Use this skill when you need help writing cl,,backups/plugin-enhancements/plugin-backups/devops-automation-pack_20251019_163103/skills/skill-adapter/SKILL.md,BACKUP,,Yes,1937,,
CCPI,generating-conventional-commits,Generating Conventional Commits,Generates conventional commit messages using AI. It analyzes code changes and suggests a commit message adhering to the conventional commits specification. Use this skill when you need help writing cl,,backups/plugin-enhancements/plugin-backups/devops-automation-pack_20251020_012013/skills/skill-adapter/SKILL.md,BACKUP,,Yes,1937,,
CCPI,planning-disaster-recovery,Planning Disaster Recovery,This skill enables Claude to plan and implement disaster recovery (DR) procedures. It generates configurations and setup code based on specific requirements and infrastructure. Use this skill when the,,backups/plugin-enhancements/plugin-backups/disaster-recovery-planner_20251020_063740/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2399,,
CCPI,setting-up-distributed-tracing,Setting Up Distributed Tracing,"This skill automates the setup of distributed tracing for microservices. It helps developers implement end-to-end request visibility by configuring context propagation, span creation, trace collection",,backups/plugin-enhancements/plugin-backups/distributed-tracing-setup_20251020_073405/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2166,,
CCPI,generating-docker-compose-files,Generating Docker Compose Files,"This skill enables Claude to generate Docker Compose configurations for multi-container applications. It leverages best practices for production-ready deployments, including defining services, network",,backups/plugin-enhancements/plugin-backups/docker-compose-generator_20251020_070739/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2349,,
CCPI,generating-end-to-end-tests,Generating End-to-End Tests,"This skill enables Claude to generate end-to-end (E2E) tests for web applications. It leverages Playwright, Cypress, or Selenium to automate browser interactions and validate user workflows. Use this ",,backups/plugin-enhancements/plugin-backups/e2e-test-framework_20251019_145520/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2745,,
CCPI,generating-end-to-end-tests,Generating End-to-End Tests,"This skill enables Claude to generate end-to-end (E2E) tests for web applications. It leverages Playwright, Cypress, or Selenium to automate browser interactions and validate user workflows. Use this ",,backups/plugin-enhancements/plugin-backups/e2e-test-framework_20251020_003040/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2745,,
CCPI,encrypting-and-decrypting-data,Encrypting and Decrypting Data,"This skill enables Claude to encrypt and decrypt data using various algorithms provided by the encryption-tool plugin. It should be used when the user requests to ""encrypt data"", ""decrypt a file"", ""ge",,backups/plugin-enhancements/plugin-backups/encryption-tool_20251019_143026/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2507,,
CCPI,encrypting-and-decrypting-data,Encrypting and Decrypting Data,"This skill enables Claude to encrypt and decrypt data using various algorithms provided by the encryption-tool plugin. It should be used when the user requests to ""encrypt data"", ""decrypt a file"", ""ge",,backups/plugin-enhancements/plugin-backups/encryption-tool_20251020_001716/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2507,,
CCPI,managing-environment-configurations,Managing Environment Configurations,"This skill enables Claude to manage environment configurations and secrets across different deployments using the environment-config-manager plugin. It is invoked when the user needs to generate, upda",,backups/plugin-enhancements/plugin-backups/environment-config-manager_20251020_063452/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2140,,
CCPI,monitoring-error-rates,Monitoring Error Rates,"This skill enables Claude to monitor and analyze application error rates to improve reliability. It is used when the user needs to track and understand errors occurring in their application, including",,backups/plugin-enhancements/plugin-backups/error-rate-monitor_20251020_072624/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2699,,
CCPI,setting-up-experiment-tracking,Setting Up Experiment Tracking,"This skill automates the setup of machine learning experiment tracking using tools like MLflow or Weights & Biases (W&B). It is triggered when the user requests to ""track experiments"", ""setup experime",,backups/plugin-enhancements/plugin-backups/experiment-tracking-setup_20251019_183219/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2490,,
CCPI,setting-up-experiment-tracking,Setting Up Experiment Tracking,"This skill automates the setup of machine learning experiment tracking using tools like MLflow or Weights & Biases (W&B). It is triggered when the user requests to ""track experiments"", ""setup experime",,backups/plugin-enhancements/plugin-backups/experiment-tracking-setup_20251020_022501/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2490,,
CCPI,fairdb-backup-manager,FairDB Backup Manager,Automatically manages PostgreSQL backups with pgBackRest and Wasabi S3 storage when working with FairDB databases,,backups/plugin-enhancements/plugin-backups/fairdb-operations-kit_20251020_062708/skills/fairdb-backup-manager/SKILL.md,BACKUP,,Yes,5229,,
CCPI,engineering-features-for-machine-learning,Engineering Features for Machine Learning,"This skill empowers Claude to perform feature engineering tasks for machine learning. It creates, selects, and transforms features to improve model performance. Use this skill when the user requests f",,backups/plugin-enhancements/plugin-backups/feature-engineering-toolkit_20251019_182437/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2934,,
CCPI,engineering-features-for-machine-learning,Engineering Features for Machine Learning,"This skill empowers Claude to perform feature engineering tasks for machine learning. It creates, selects, and transforms features to improve model performance. Use this skill when the user requests f",,backups/plugin-enhancements/plugin-backups/feature-engineering-toolkit_20251020_022103/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2934,,
CCPI,scanning-for-gdpr-compliance,Scanning for GDPR Compliance,"This skill enables Claude to scan applications and data systems for GDPR compliance issues. It identifies potential violations related to data protection, privacy rights, consent management, and other",,backups/plugin-enhancements/plugin-backups/gdpr-compliance-scanner_20251019_134728/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2713,,
CCPI,scanning-for-gdpr-compliance,Scanning for GDPR Compliance,"This skill enables Claude to scan applications and data systems for GDPR compliance issues. It identifies potential violations related to data protection, privacy rights, consent management, and other",,backups/plugin-enhancements/plugin-backups/gdpr-compliance-scanner_20251019_235407/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2713,,
CCPI,generating-smart-commits,Generating Smart Commits,"This skill generates conventional commit messages using AI analysis of staged Git changes. It automatically determines the commit type (feat, fix, docs, etc.), identifies breaking changes, and formats",,backups/plugin-enhancements/plugin-backups/git-commit-smart_20251020_064411/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2155,,
CCPI,building-gitops-workflows,Building GitOps Workflows,"This skill enables Claude to construct GitOps workflows using ArgoCD and Flux. It is designed to generate production-ready configurations, implement best practices, and ensure a security-first approac",,backups/plugin-enhancements/plugin-backups/gitops-workflow-builder_20251020_062141/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2687,,
CCPI,generating-helm-charts,Generating Helm Charts,"This skill enables Claude to generate Helm charts for Kubernetes applications. It should be used when the user requests the creation of a new Helm chart, the modification of an existing chart, or assi",,backups/plugin-enhancements/plugin-backups/helm-chart-generator_20251020_063108/skills/skill-adapter/SKILL.md,BACKUP,,Yes,2244,,
