id,plugin_path,field_name,raw_value
232,plugins/ai-ml/ollama-local-ai/.claude-plugin/plugin.json,name,ollama-local-ai
233,plugins/ai-ml/ollama-local-ai/.claude-plugin/plugin.json,version,1.0.0
234,plugins/ai-ml/ollama-local-ai/.claude-plugin/plugin.json,description,"Run AI models locally with Ollama - free alternative to OpenAI, Anthropic, and other paid LLM APIs. Zero-cost, privacy-first AI infrastructure."
235,plugins/ai-ml/ollama-local-ai/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
236,plugins/ai-ml/ollama-local-ai/.claude-plugin/plugin.json,license,MIT
237,plugins/ai-ml/ollama-local-ai/.claude-plugin/plugin.json,keywords,"[""ollama"", ""local-llm"", ""free-ai"", ""self-hosted"", ""llama"", ""mistral"", ""privacy"", ""zero-cost"", ""openai-alternative""]"
238,plugins/ai-ml/recommendation-engine/.claude-plugin/plugin.json,name,recommendation-engine
239,plugins/ai-ml/recommendation-engine/.claude-plugin/plugin.json,version,1.0.0
240,plugins/ai-ml/recommendation-engine/.claude-plugin/plugin.json,description,Build recommendation systems and engines
241,plugins/ai-ml/recommendation-engine/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
242,plugins/ai-ml/recommendation-engine/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
243,plugins/ai-ml/recommendation-engine/.claude-plugin/plugin.json,license,MIT
244,plugins/ai-ml/recommendation-engine/.claude-plugin/plugin.json,keywords,"[""recommendations"", ""collaborative"", ""content-based"", ""ranking"", ""agent-skills""]"
245,plugins/ai-ml/regression-analysis-tool/.claude-plugin/plugin.json,name,regression-analysis-tool
246,plugins/ai-ml/regression-analysis-tool/.claude-plugin/plugin.json,version,1.0.0
247,plugins/ai-ml/regression-analysis-tool/.claude-plugin/plugin.json,description,Regression analysis and modeling
248,plugins/ai-ml/regression-analysis-tool/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
249,plugins/ai-ml/regression-analysis-tool/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
250,plugins/ai-ml/regression-analysis-tool/.claude-plugin/plugin.json,license,MIT
251,plugins/ai-ml/regression-analysis-tool/.claude-plugin/plugin.json,keywords,"[""regression"", ""prediction"", ""linear"", ""polynomial"", ""agent-skills""]"
252,plugins/ai-ml/sentiment-analysis-tool/.claude-plugin/plugin.json,name,sentiment-analysis-tool
253,plugins/ai-ml/sentiment-analysis-tool/.claude-plugin/plugin.json,version,1.0.0
254,plugins/ai-ml/sentiment-analysis-tool/.claude-plugin/plugin.json,description,Sentiment analysis on text data
255,plugins/ai-ml/sentiment-analysis-tool/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
256,plugins/ai-ml/sentiment-analysis-tool/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
257,plugins/ai-ml/sentiment-analysis-tool/.claude-plugin/plugin.json,license,MIT
258,plugins/ai-ml/sentiment-analysis-tool/.claude-plugin/plugin.json,keywords,"[""sentiment"", ""opinion"", ""emotion"", ""polarity"", ""agent-skills""]"
259,plugins/ai-ml/time-series-forecaster/.claude-plugin/plugin.json,name,time-series-forecaster
260,plugins/ai-ml/time-series-forecaster/.claude-plugin/plugin.json,version,1.0.0
261,plugins/ai-ml/time-series-forecaster/.claude-plugin/plugin.json,description,Time series forecasting and analysis
262,plugins/ai-ml/time-series-forecaster/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
263,plugins/ai-ml/time-series-forecaster/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
264,plugins/ai-ml/time-series-forecaster/.claude-plugin/plugin.json,license,MIT
265,plugins/ai-ml/time-series-forecaster/.claude-plugin/plugin.json,keywords,"[""time-series"", ""forecasting"", ""arima"", ""prophet"", ""agent-skills""]"
266,plugins/ai-ml/transfer-learning-adapter/.claude-plugin/plugin.json,name,transfer-learning-adapter
267,plugins/ai-ml/transfer-learning-adapter/.claude-plugin/plugin.json,version,1.0.0
268,plugins/ai-ml/transfer-learning-adapter/.claude-plugin/plugin.json,description,Transfer learning adaptation
269,plugins/ai-ml/transfer-learning-adapter/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
270,plugins/ai-ml/transfer-learning-adapter/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
271,plugins/ai-ml/transfer-learning-adapter/.claude-plugin/plugin.json,license,MIT
272,plugins/ai-ml/transfer-learning-adapter/.claude-plugin/plugin.json,keywords,"[""transfer-learning"", ""fine-tuning"", ""pretrained"", ""adapters"", ""agent-skills""]"
273,plugins/api-development/api-authentication-builder/.claude-plugin/plugin.json,name,api-authentication-builder
274,plugins/api-development/api-authentication-builder/.claude-plugin/plugin.json,version,1.0.0
275,plugins/api-development/api-authentication-builder/.claude-plugin/plugin.json,description,"Build authentication systems with JWT, OAuth2, and API keys"
276,plugins/api-development/api-authentication-builder/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
277,plugins/api-development/api-authentication-builder/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
278,plugins/api-development/api-authentication-builder/.claude-plugin/plugin.json,license,MIT
279,plugins/api-development/api-authentication-builder/.claude-plugin/plugin.json,keywords,"[""authentication"", ""jwt"", ""oauth"", ""security""]"
280,plugins/api-development/api-batch-processor/.claude-plugin/plugin.json,name,api-batch-processor
281,plugins/api-development/api-batch-processor/.claude-plugin/plugin.json,version,1.0.0
282,plugins/api-development/api-batch-processor/.claude-plugin/plugin.json,description,Implement batch API operations with bulk processing and job queues
283,plugins/api-development/api-batch-processor/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
284,plugins/api-development/api-batch-processor/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
285,plugins/api-development/api-batch-processor/.claude-plugin/plugin.json,license,MIT
286,plugins/api-development/api-batch-processor/.claude-plugin/plugin.json,keywords,"[""batch"", ""bulk"", ""queue"", ""job-processing""]"
287,plugins/api-development/api-cache-manager/.claude-plugin/plugin.json,name,api-cache-manager
288,plugins/api-development/api-cache-manager/.claude-plugin/plugin.json,version,1.0.0
289,plugins/api-development/api-cache-manager/.claude-plugin/plugin.json,description,"Implement caching strategies with Redis, CDN, and HTTP headers"
290,plugins/api-development/api-cache-manager/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
291,plugins/api-development/api-cache-manager/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
292,plugins/api-development/api-cache-manager/.claude-plugin/plugin.json,license,MIT
293,plugins/api-development/api-cache-manager/.claude-plugin/plugin.json,keywords,"[""caching"", ""redis"", ""cdn"", ""performance""]"
294,plugins/api-development/api-contract-generator/.claude-plugin/plugin.json,name,api-contract-generator
295,plugins/api-development/api-contract-generator/.claude-plugin/plugin.json,version,1.0.0
296,plugins/api-development/api-contract-generator/.claude-plugin/plugin.json,description,Generate API contracts for consumer-driven contract testing
297,plugins/api-development/api-contract-generator/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
298,plugins/api-development/api-contract-generator/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
299,plugins/api-development/api-contract-generator/.claude-plugin/plugin.json,license,MIT
300,plugins/api-development/api-contract-generator/.claude-plugin/plugin.json,keywords,"[""contract"", ""pact"", ""testing"", ""microservices""]"
301,plugins/api-development/api-documentation-generator/.claude-plugin/plugin.json,name,api-documentation-generator
302,plugins/api-development/api-documentation-generator/.claude-plugin/plugin.json,version,1.0.0
303,plugins/api-development/api-documentation-generator/.claude-plugin/plugin.json,description,Generate comprehensive API documentation from OpenAPI/Swagger specs
304,plugins/api-development/api-documentation-generator/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
305,plugins/api-development/api-documentation-generator/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
306,plugins/api-development/api-documentation-generator/.claude-plugin/plugin.json,license,MIT
307,plugins/api-development/api-documentation-generator/.claude-plugin/plugin.json,keywords,"[""api"", ""documentation"", ""openapi"", ""swagger"", ""docs""]"
308,plugins/api-development/api-error-handler/.claude-plugin/plugin.json,name,api-error-handler
309,plugins/api-development/api-error-handler/.claude-plugin/plugin.json,version,1.0.0
310,plugins/api-development/api-error-handler/.claude-plugin/plugin.json,description,Implement standardized error handling with proper HTTP status codes
311,plugins/api-development/api-error-handler/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
312,plugins/api-development/api-error-handler/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
313,plugins/api-development/api-error-handler/.claude-plugin/plugin.json,license,MIT
314,plugins/api-development/api-error-handler/.claude-plugin/plugin.json,keywords,"[""error-handling"", ""api"", ""http-status"", ""exceptions""]"
315,plugins/api-development/api-event-emitter/.claude-plugin/plugin.json,name,api-event-emitter
316,plugins/api-development/api-event-emitter/.claude-plugin/plugin.json,version,1.0.0
317,plugins/api-development/api-event-emitter/.claude-plugin/plugin.json,description,Implement event-driven APIs with message queues and event streaming
318,plugins/api-development/api-event-emitter/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
319,plugins/api-development/api-event-emitter/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
320,plugins/api-development/api-event-emitter/.claude-plugin/plugin.json,license,MIT
321,plugins/api-development/api-event-emitter/.claude-plugin/plugin.json,keywords,"[""events"", ""messaging"", ""kafka"", ""rabbitmq"", ""event-driven""]"
322,plugins/api-development/api-gateway-builder/.claude-plugin/plugin.json,name,api-gateway-builder
323,plugins/api-development/api-gateway-builder/.claude-plugin/plugin.json,version,1.0.0
324,plugins/api-development/api-gateway-builder/.claude-plugin/plugin.json,description,"Build API gateway with routing, authentication, and rate limiting"
325,plugins/api-development/api-gateway-builder/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
326,plugins/api-development/api-gateway-builder/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
327,plugins/api-development/api-gateway-builder/.claude-plugin/plugin.json,license,MIT
328,plugins/api-development/api-gateway-builder/.claude-plugin/plugin.json,keywords,"[""api-gateway"", ""routing"", ""proxy"", ""microservices""]"
329,plugins/api-development/api-load-tester/.claude-plugin/plugin.json,name,api-load-tester
330,plugins/api-development/api-load-tester/.claude-plugin/plugin.json,version,1.0.0
331,plugins/api-development/api-load-tester/.claude-plugin/plugin.json,description,"Load test APIs with k6, Gatling, or Artillery"
332,plugins/api-development/api-load-tester/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
333,plugins/api-development/api-load-tester/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
334,plugins/api-development/api-load-tester/.claude-plugin/plugin.json,license,MIT
335,plugins/api-development/api-load-tester/.claude-plugin/plugin.json,keywords,"[""load-testing"", ""performance"", ""k6"", ""stress-testing""]"
336,plugins/api-development/api-migration-tool/.claude-plugin/plugin.json,name,api-migration-tool
337,plugins/api-development/api-migration-tool/.claude-plugin/plugin.json,version,1.0.0
338,plugins/api-development/api-migration-tool/.claude-plugin/plugin.json,description,Migrate APIs between versions with backward compatibility
339,plugins/api-development/api-migration-tool/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
340,plugins/api-development/api-migration-tool/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
341,plugins/api-development/api-migration-tool/.claude-plugin/plugin.json,license,MIT
342,plugins/api-development/api-migration-tool/.claude-plugin/plugin.json,keywords,"[""migration"", ""versioning"", ""api"", ""backward-compatibility""]"
343,plugins/api-development/api-mock-server/.claude-plugin/plugin.json,name,api-mock-server
344,plugins/api-development/api-mock-server/.claude-plugin/plugin.json,version,1.0.0
345,plugins/api-development/api-mock-server/.claude-plugin/plugin.json,description,Create mock API servers from OpenAPI specs for testing
346,plugins/api-development/api-mock-server/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
347,plugins/api-development/api-mock-server/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
348,plugins/api-development/api-mock-server/.claude-plugin/plugin.json,license,MIT
349,plugins/api-development/api-mock-server/.claude-plugin/plugin.json,keywords,"[""mock"", ""testing"", ""openapi"", ""stub""]"
350,plugins/api-development/api-monitoring-dashboard/.claude-plugin/plugin.json,name,api-monitoring-dashboard
351,plugins/api-development/api-monitoring-dashboard/.claude-plugin/plugin.json,version,1.0.0
352,plugins/api-development/api-monitoring-dashboard/.claude-plugin/plugin.json,description,"Create monitoring dashboards for API health, metrics, and alerts"
353,plugins/api-development/api-monitoring-dashboard/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
354,plugins/api-development/api-monitoring-dashboard/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
355,plugins/api-development/api-monitoring-dashboard/.claude-plugin/plugin.json,license,MIT
356,plugins/api-development/api-monitoring-dashboard/.claude-plugin/plugin.json,keywords,"[""monitoring"", ""metrics"", ""observability"", ""dashboard""]"
357,plugins/api-development/api-rate-limiter/.claude-plugin/plugin.json,name,api-rate-limiter
358,plugins/api-development/api-rate-limiter/.claude-plugin/plugin.json,version,1.0.0
359,plugins/api-development/api-rate-limiter/.claude-plugin/plugin.json,description,"Implement rate limiting with token bucket, sliding window, and Redis"
360,plugins/api-development/api-rate-limiter/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
361,plugins/api-development/api-rate-limiter/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
362,plugins/api-development/api-rate-limiter/.claude-plugin/plugin.json,license,MIT
363,plugins/api-development/api-rate-limiter/.claude-plugin/plugin.json,keywords,"[""rate-limiting"", ""throttling"", ""api"", ""redis""]"
364,plugins/api-development/api-request-logger/.claude-plugin/plugin.json,name,api-request-logger
365,plugins/api-development/api-request-logger/.claude-plugin/plugin.json,version,1.0.0
