id,path,doc_type,apparent_subject,subject_type,line_count,word_count
320,backups/plugin-enhancements/plugin-backups/ai-ethics-validator_20251019_182858/commands/validate-ethics.md,other,repository,repo,16,64
321,backups/plugin-enhancements/plugin-backups/ai-ethics-validator_20251020_022321/LICENSE,LICENSE,repository,repo,22,170
322,backups/plugin-enhancements/plugin-backups/ai-ethics-validator_20251020_022321/README.md,README,repository,repo,32,49
323,backups/plugin-enhancements/plugin-backups/ai-ethics-validator_20251020_022321/commands/validate-ethics.md,other,repository,repo,16,64
324,backups/plugin-enhancements/plugin-backups/ai-ethics-validator_20251020_022321/skills/skill-adapter/assets/README.md,README,repository,repo,8,39
325,backups/plugin-enhancements/plugin-backups/ai-ethics-validator_20251020_022321/skills/skill-adapter/references/README.md,README,repository,repo,9,68
326,backups/plugin-enhancements/plugin-backups/ai-ethics-validator_20251020_022321/skills/skill-adapter/scripts/README.md,README,repository,repo,8,63
327,backups/plugin-enhancements/plugin-backups/ai-experiment-logger_20251019_173511/LICENSE,LICENSE,repository,repo,22,170
328,backups/plugin-enhancements/plugin-backups/ai-experiment-logger_20251019_173511/README.md,README,repository,repo,362,1374
329,backups/plugin-enhancements/plugin-backups/ai-experiment-logger_20251019_173511/commands/log.md,other,repository,repo,34,160
330,backups/plugin-enhancements/plugin-backups/ai-experiment-logger_20251019_173511/commands/report.md,other,repository,repo,124,414
331,backups/plugin-enhancements/plugin-backups/ai-experiment-logger_20251019_173511/commands/search.md,other,repository,repo,132,420
332,backups/plugin-enhancements/plugin-backups/ai-experiment-logger_20251020_015444/LICENSE,LICENSE,repository,repo,22,170
333,backups/plugin-enhancements/plugin-backups/ai-experiment-logger_20251020_015444/README.md,README,repository,repo,362,1374
334,backups/plugin-enhancements/plugin-backups/ai-experiment-logger_20251020_015444/commands/log.md,other,repository,repo,34,160
335,backups/plugin-enhancements/plugin-backups/ai-experiment-logger_20251020_015444/commands/report.md,other,repository,repo,124,414
336,backups/plugin-enhancements/plugin-backups/ai-experiment-logger_20251020_015444/commands/search.md,other,repository,repo,132,420
337,backups/plugin-enhancements/plugin-backups/ai-experiment-logger_20251020_015444/skills/skill-adapter/assets/README.md,README,repository,repo,9,58
338,backups/plugin-enhancements/plugin-backups/ai-experiment-logger_20251020_015444/skills/skill-adapter/references/README.md,README,repository,repo,9,75
339,backups/plugin-enhancements/plugin-backups/ai-experiment-logger_20251020_015444/skills/skill-adapter/scripts/README.md,README,repository,repo,9,89
340,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/LICENSE,LICENSE,repository,repo,114,757
341,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/README.md,README,repository,repo,699,2599
342,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/docs/INSTALLATION.md,planning,repository,repo,274,835
343,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/docs/QUICK_START.md,planning,repository,repo,492,1705
344,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/docs/TROUBLESHOOTING.md,planning,repository,repo,1085,2803
345,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/docs/USE_CASES.md,planning,repository,repo,854,3262
346,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/plugins/01-prompt-engineering/agents/prompt-architect.md,other,repository,repo,523,1759
347,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/plugins/01-prompt-engineering/agents/prompt-optimizer.md,other,repository,repo,586,2078
348,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/plugins/01-prompt-engineering/commands/prompt-template-gen.md,other,repository,repo,590,1717
349,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/plugins/02-llm-integration/agents/llm-integration-expert.md,other,repository,repo,595,1736
350,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/plugins/02-llm-integration/agents/model-selector.md,other,repository,repo,457,1783
351,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/plugins/02-llm-integration/commands/llm-api-scaffold.md,other,repository,repo,748,1962
352,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/plugins/03-rag-systems/agents/rag-architect.md,other,repository,repo,578,1780
353,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/plugins/03-rag-systems/agents/vector-db-expert.md,other,repository,repo,663,1928
354,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/plugins/03-rag-systems/commands/rag-pipeline-gen.md,automation-doc,repository,repo,759,1972
355,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/plugins/04-ai-safety/agents/ai-safety-expert.md,other,repository,repo,562,1582
356,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/plugins/04-ai-safety/agents/prompt-injection-defender.md,other,repository,repo,645,1869
357,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251019_161259/plugins/04-ai-safety/commands/ai-monitoring-setup.md,other,repository,repo,815,1948
358,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/LICENSE,LICENSE,repository,repo,114,757
359,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/README.md,README,repository,repo,699,2599
360,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/docs/INSTALLATION.md,planning,repository,repo,274,835
361,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/docs/QUICK_START.md,planning,repository,repo,492,1705
362,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/docs/TROUBLESHOOTING.md,planning,repository,repo,1085,2803
363,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/docs/USE_CASES.md,planning,repository,repo,854,3262
364,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/plugins/01-prompt-engineering/agents/prompt-architect.md,other,repository,repo,523,1759
365,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/plugins/01-prompt-engineering/agents/prompt-optimizer.md,other,repository,repo,586,2078
366,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/plugins/01-prompt-engineering/commands/prompt-template-gen.md,other,repository,repo,590,1717
367,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/plugins/02-llm-integration/agents/llm-integration-expert.md,other,repository,repo,595,1736
368,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/plugins/02-llm-integration/agents/model-selector.md,other,repository,repo,457,1783
369,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/plugins/02-llm-integration/commands/llm-api-scaffold.md,other,repository,repo,748,1962
370,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/plugins/03-rag-systems/agents/rag-architect.md,other,repository,repo,578,1780
371,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/plugins/03-rag-systems/agents/vector-db-expert.md,other,repository,repo,663,1928
372,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/plugins/03-rag-systems/commands/rag-pipeline-gen.md,automation-doc,repository,repo,759,1972
373,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/plugins/04-ai-safety/agents/ai-safety-expert.md,other,repository,repo,562,1582
374,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/plugins/04-ai-safety/agents/prompt-injection-defender.md,other,repository,repo,645,1869
375,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/plugins/04-ai-safety/commands/ai-monitoring-setup.md,other,repository,repo,815,1948
376,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/skills/skill-adapter/assets/README.md,README,repository,repo,8,38
377,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/skills/skill-adapter/references/README.md,README,repository,repo,8,45
378,backups/plugin-enhancements/plugin-backups/ai-ml-engineering-pack_20251020_011030/skills/skill-adapter/scripts/README.md,README,repository,repo,8,49
379,backups/plugin-enhancements/plugin-backups/ai-sdk-agents_20251019_193634/LICENSE,LICENSE,repository,repo,22,169
380,backups/plugin-enhancements/plugin-backups/ai-sdk-agents_20251019_193634/README.md,README,repository,repo,650,1947
381,backups/plugin-enhancements/plugin-backups/ai-sdk-agents_20251019_193634/agents/multi-agent-orchestrator.md,other,repository,repo,363,1538
382,backups/plugin-enhancements/plugin-backups/ai-sdk-agents_20251019_193634/commands/ai-agent-create.md,other,repository,repo,503,1575
383,backups/plugin-enhancements/plugin-backups/ai-sdk-agents_20251019_193634/commands/ai-agents-setup.md,AGENTS.md,repository,repo,431,1269
384,backups/plugin-enhancements/plugin-backups/ai-sdk-agents_20251019_193634/commands/ai-agents-test.md,AGENTS.md,repository,repo,531,1542
385,backups/plugin-enhancements/plugin-backups/ai-sdk-agents_20251020_025914/LICENSE,LICENSE,repository,repo,22,169
386,backups/plugin-enhancements/plugin-backups/ai-sdk-agents_20251020_025914/README.md,README,repository,repo,650,1947
387,backups/plugin-enhancements/plugin-backups/ai-sdk-agents_20251020_025914/agents/multi-agent-orchestrator.md,other,repository,repo,363,1538
388,backups/plugin-enhancements/plugin-backups/ai-sdk-agents_20251020_025914/commands/ai-agent-create.md,other,repository,repo,503,1575
389,backups/plugin-enhancements/plugin-backups/ai-sdk-agents_20251020_025914/commands/ai-agents-setup.md,AGENTS.md,repository,repo,431,1269
390,backups/plugin-enhancements/plugin-backups/ai-sdk-agents_20251020_025914/commands/ai-agents-test.md,AGENTS.md,repository,repo,531,1542
391,backups/plugin-enhancements/plugin-backups/ai-sdk-agents_20251020_025914/skills/skill-adapter/assets/README.md,README,repository,repo,8,45
392,backups/plugin-enhancements/plugin-backups/ai-sdk-agents_20251020_025914/skills/skill-adapter/references/README.md,README,repository,repo,8,56
393,backups/plugin-enhancements/plugin-backups/ai-sdk-agents_20251020_025914/skills/skill-adapter/scripts/README.md,README,repository,repo,8,50
394,backups/plugin-enhancements/plugin-backups/alerting-rule-creator_20251020_073021/LICENSE,LICENSE,repository,repo,22,170
395,backups/plugin-enhancements/plugin-backups/alerting-rule-creator_20251020_073021/README.md,README,repository,repo,29,51
396,backups/plugin-enhancements/plugin-backups/alerting-rule-creator_20251020_073021/commands/create-alerts.md,other,repository,repo,43,162
397,backups/plugin-enhancements/plugin-backups/anomaly-detection-system_20251019_190036/LICENSE,LICENSE,repository,repo,22,170
398,backups/plugin-enhancements/plugin-backups/anomaly-detection-system_20251019_190036/README.md,README,repository,repo,32,50
399,backups/plugin-enhancements/plugin-backups/anomaly-detection-system_20251019_190036/commands/detect-anomaly.md,other,repository,repo,16,64
400,backups/plugin-enhancements/plugin-backups/anomaly-detection-system_20251020_023958/LICENSE,LICENSE,repository,repo,22,170
401,backups/plugin-enhancements/plugin-backups/anomaly-detection-system_20251020_023958/README.md,README,repository,repo,32,50
402,backups/plugin-enhancements/plugin-backups/anomaly-detection-system_20251020_023958/commands/detect-anomaly.md,other,repository,repo,16,64
403,backups/plugin-enhancements/plugin-backups/anomaly-detection-system_20251020_023958/skills/skill-adapter/assets/README.md,README,repository,repo,8,51
404,backups/plugin-enhancements/plugin-backups/anomaly-detection-system_20251020_023958/skills/skill-adapter/references/README.md,README,repository,repo,9,83
405,backups/plugin-enhancements/plugin-backups/anomaly-detection-system_20251020_023958/skills/skill-adapter/scripts/README.md,README,repository,repo,9,74
406,backups/plugin-enhancements/plugin-backups/ansible-playbook-creator_20251020_070359/README.md,README,repository,repo,27,37
407,backups/plugin-enhancements/plugin-backups/ansible-playbook-creator_20251020_070359/commands/ansible-playbook.md,other,repository,repo,26,80
408,backups/plugin-enhancements/plugin-backups/api-authentication-builder_20251019_205254/README.md,README,repository,repo,20,30
409,backups/plugin-enhancements/plugin-backups/api-authentication-builder_20251019_205254/commands/build-auth-system.md,other,repository,repo,681,2018
410,backups/plugin-enhancements/plugin-backups/api-authentication-builder_20251020_034030/README.md,README,repository,repo,20,30
411,backups/plugin-enhancements/plugin-backups/api-authentication-builder_20251020_034030/commands/build-auth-system.md,other,repository,repo,681,2018
412,backups/plugin-enhancements/plugin-backups/api-authentication-builder_20251020_034030/skills/skill-adapter/assets/README.md,README,repository,repo,9,43
413,backups/plugin-enhancements/plugin-backups/api-authentication-builder_20251020_034030/skills/skill-adapter/references/README.md,README,repository,repo,10,66
414,backups/plugin-enhancements/plugin-backups/api-authentication-builder_20251020_034030/skills/skill-adapter/scripts/README.md,README,repository,repo,9,57
415,backups/plugin-enhancements/plugin-backups/api-batch-processor_20251019_212546/README.md,README,repository,repo,20,30
416,backups/plugin-enhancements/plugin-backups/api-batch-processor_20251019_212546/commands/implement-batch-processing.md,other,repository,repo,665,2079
417,backups/plugin-enhancements/plugin-backups/api-batch-processor_20251020_035854/README.md,README,repository,repo,20,30
418,backups/plugin-enhancements/plugin-backups/api-batch-processor_20251020_035854/commands/implement-batch-processing.md,other,repository,repo,665,2079
419,backups/plugin-enhancements/plugin-backups/api-batch-processor_20251020_035854/skills/skill-adapter/assets/README.md,README,repository,repo,8,48
420,backups/plugin-enhancements/plugin-backups/api-batch-processor_20251020_035854/skills/skill-adapter/references/README.md,README,repository,repo,8,63
421,backups/plugin-enhancements/plugin-backups/api-batch-processor_20251020_035854/skills/skill-adapter/scripts/README.md,README,repository,repo,8,50
422,backups/plugin-enhancements/plugin-backups/api-cache-manager_20251019_205819/README.md,README,repository,repo,20,30
423,backups/plugin-enhancements/plugin-backups/api-cache-manager_20251019_205819/commands/implement-caching.md,other,repository,repo,532,1898
424,backups/plugin-enhancements/plugin-backups/api-cache-manager_20251020_034325/README.md,README,repository,repo,20,30
425,backups/plugin-enhancements/plugin-backups/api-cache-manager_20251020_034325/commands/implement-caching.md,other,repository,repo,532,1898
426,backups/plugin-enhancements/plugin-backups/api-cache-manager_20251020_034325/skills/skill-adapter/assets/README.md,README,repository,repo,8,34
427,backups/plugin-enhancements/plugin-backups/api-cache-manager_20251020_034325/skills/skill-adapter/references/README.md,README,repository,repo,8,54
428,backups/plugin-enhancements/plugin-backups/api-cache-manager_20251020_034325/skills/skill-adapter/scripts/README.md,README,repository,repo,8,53
429,backups/plugin-enhancements/plugin-backups/api-contract-generator_20251019_194957/README.md,README,repository,repo,20,29
430,backups/plugin-enhancements/plugin-backups/api-contract-generator_20251019_194957/commands/generate-contract.md,other,repository,repo,600,1776
431,backups/plugin-enhancements/plugin-backups/api-contract-generator_20251020_030627/README.md,README,repository,repo,20,29
432,backups/plugin-enhancements/plugin-backups/api-contract-generator_20251020_030627/commands/generate-contract.md,other,repository,repo,600,1776
433,backups/plugin-enhancements/plugin-backups/api-contract-generator_20251020_030627/skills/skill-adapter/assets/README.md,README,repository,repo,7,35
434,backups/plugin-enhancements/plugin-backups/api-contract-generator_20251020_030627/skills/skill-adapter/references/README.md,README,repository,repo,8,52
435,backups/plugin-enhancements/plugin-backups/api-contract-generator_20251020_030627/skills/skill-adapter/scripts/README.md,README,repository,repo,7,43
